select_box,parent_product_id,product_id,search_term,cluster_id,inf_config,kw-prediction_iteration_selected,kw-target_rank,kw-estimated_additional_sales,kw-estimated_additional_loss,kw-total_soft_score,kw-total_hard_score,sr_rc-prediction_iteration_selected,sr_rc-target_rank,sr_rc-estimated_additional_sales,sr_rc-estimated_additional_loss,sr_rc-total_soft_score,sr_rc-total_hard_score,kw_sr_rc-prediction_iteration_selected,kw_sr_rc-target_rank,kw_sr_rc-estimated_additional_sales,kw_sr_rc-estimated_additional_loss,kw_sr_rc-total_soft_score,kw_sr_rc-total_hard_score,pr-prediction_iteration_selected,pr-target_rank,pr-estimated_additional_sales,pr-estimated_additional_loss,pr-total_soft_score,pr-total_hard_score,total_soft_score_product,color_code,biz_configuration_id,session_id
FALSE,B0BVGKTF15,B0B15NZVJR,sunglasses cleaner,67,sr_rc,12,1,2306.43,0,106.16,0,26,17.98,14.19,450.87,0,-1.84,11,1,2306.43,180.28,0.52,-0.75,1,22,0,0,0,-1.89,6.46,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B0BVGKTF15,B0B15NZVJR,sunglasses cleaner kit,67,sr_rc,7,1,367.51,0,21.44,0,5,11.95,1.72,72.1,0,-1.93,7,1,367.51,108.16,0.22,-0.75,1,13,0,0,0,-1.89,6.46,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B0BVGKTF15,B0B15NZVJR,sunglasses cleaner spray,67,sr_rc,5,1,207,0,12.04,0,25,1,207,432.82,0,-0.97,5,1,207,72.1,0.21,-0.88,1,5,0,0,0,-1.96,6.46,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B0BVGKTF15,B0B15NZVJR,sunglass cleaning kit,68,sr_rc,12,1,339.2,0,17.71,0,51,10.22,9,902.66,0,-1.88,11,1,339.2,180.28,0,-0.75,1,17,0,0,0,-1.89,6.46,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B0BVGKTF15,B0B15NZVJR,sunglasses cleaning kit,68,sr_rc,13,1,1334.2,0,69.42,0,31,19.32,7.97,541.12,0,-1.88,12,1,1334.2,198.31,0.39,-0.75,1,24,0,0,0,-1.89,6.46,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eye glass cleaners spray refill,1,kw,8,1,1562.58,0,26.56,-1,66,1,1562.58,65.63,0.15,-1.96,8,1,1562.58,7.03,2.97,-1.88,1,13,0,0,0,-2.98,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eye glasses cleaner spray,1,kw,17,1,11085.96,0,152.32,-1,96,1,11085.96,99.44,0.09,-1.96,16,1,11085.96,15.07,9.37,-1.82,1,24,0,0,0,-2.98,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eye glass cleaners spray,1,kw,18,1,72019.78,0,709.87,-2.4,100,4.18,11059.37,115.08,0.01,-2.64,16,1,72019.78,15.07,44.39,-2.55,1,27,0,0,0,-3.65,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eye glass cleaner spray,1,kw,44,1.01,3133.39,0,29.53,-1,99,17.79,57.71,107.35,0,-2.84,30,1,3172.98,29.15,1.15,-1.82,1,42,0,0,0,-2.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eye glass cleaner spray and cloths,1,kw,70,2.64,1040.05,0,5.67,-1,97,43.3,12.78,101.34,0,-2.93,52,1,3545.62,51.37,0.53,-1.88,1,65,0,0,0,-2.94,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eye glass spray,1,kw_sr_rc,100,2.16,559.29,0,0.09,-2.58,86,49.92,3.85,86.65,0,-3.64,60,1,1476.4,59.5,0.17,-2.4,1,70,0,0,0,-3.64,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,lens cleaner for eyeglasses,2,kw,10,1,"7,565",0,122.08,0,69,1,"7,565",68.71,0.63,-0.93,9,1,"7,565",8.03,13.22,-0.82,1,16,0,0,0,-1.96,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,lens cleaner,2,kw,14,1,"49,434",0,631.81,0,94,1,"49,434",96.33,0.5,-0.94,12,1,"49,434",11.05,51.87,-0.82,1,21,0,0,0,-1.96,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,lens cleaner refill,2,kw,8,1,"2,355",0,38.37,0,65,1,"2,355",64.6,0.23,-0.93,8,1,"2,355",7.03,4.61,-0.82,1,11,0,0,0,-1.96,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,eyeglass lens cleaner,2,kw,23,1,"2,807",0,41.13,0,97,1,"2,807",101.34,0.02,-0.93,17,1,"2,807",16.07,2.53,-0.82,1,28,0,0,0,-1.96,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,lens cleaner spray,2,kw,66,1,"25,227",0,118.26,-0.73,92,34.68,136,93.67,0,-1.68,44,1,"25,227",43.28,4.16,-0.93,1,56,0,0,0,-1.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,lens cleaners,2,kw,30,1,"3,429",0,40.02,0,100,21.4,45,115.08,0,-1.86,27,1,"3,429",26.13,1.49,-0.82,1,44,0,0,0,-1.93,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,glass lens cleaner,2,kw,47,1,"1,519",0,15.35,0,99,19.08,26,107.35,0,-1.9,34,1,"1,519",33.18,0.62,-0.82,1,46,0,0,0,-1.93,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,glasses lens cleaner,2,kw,44,8.48,253,0,2.58,-0.45,97,27.75,36,101.34,0,-1.88,44,1,"4,052",43.28,0.88,-0.82,1,53,0,0,0,-1.93,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,glasses lens cleaner spray,2,kw,51,10.61,62.9,0,0.56,-1.86,97,31.19,9.52,101.34,0,-2.94,50,1,1371.9,49.34,0.21,-1.88,1,55,0,0,0,-2.93,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eyeglass lens cleaner spray,2,kw,51,15.61,40.22,0,0.36,-1.74,92,32.83,9.7,93.67,0,-1.96,64,1,1554.63,63.58,0.18,-0.93,1,56,0,0,0,-1.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,lens cleaner spray for eyeglasses,2,kw,48,18.44,29.38,0,0.22,-1.83,92,34.98,8.12,93.67,0,-1.96,73,1,1465.43,72.84,0.12,-0.93,1,58,0,0,0,-1.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,eyeglass cleaner spray refill,3,sr_rc,6,1,740,0,12.49,0,35,1,740,34.19,0.27,-0.93,5,1,740,4.02,2.38,-0.82,1,8,0,0,0,-1.98,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B09V1Q68NS,B09V1N5JCN,eyeglass cleaner refill,3,sr_rc,27,1,"1,461",0,16.29,0,93,1,"1,461",94.97,0.01,-0.93,18,1,"1,461",17.08,0.92,-0.82,1,20,0,0,0,-1.96,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eyeglass cleaner spray,3,sr_rc,65,13.17,645.27,0,3.95,-0.73,96,36.56,95.77,99.44,0,-1.75,64,1,19006.23,63.58,1.81,-0.88,1,59,0,0,0,-1.94,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eyeglass spray,3,sr_rc,67,1,1155.73,0,6.81,-0.67,70,45.38,3.32,69.74,0,-2.64,44,1.01,1141.37,43.28,0.24,-1.49,1,63,0,0,0,-2.64,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eyeglass spray cleaner,3,sr_rc,23,1,2485.44,0,36.28,0,99,15.07,57.1,107.35,0,-1.84,21,1,2485.44,20.1,1.58,-0.82,1,37,0,0,0,-1.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eyeglasses cleaner spray,3,sr_rc,43,1,2027.67,0,21.75,0,97,24.27,21.34,101.34,0,-1.91,29,1,2027.67,28.15,0.98,-0.82,1,47,0,0,0,-1.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,lense cleaner,4,sr_rc,15,1,1422.23,0,20.61,0,97,1,1422.23,101.34,0.01,-0.93,14,1,1422.23,13.06,1.36,-0.82,1,23,0,0,0,-1.96,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eyeglass cleaner for coated lenses,4,sr_rc,32,1,427.65,0,4.64,-0.07,100,1.41,275.47,115.08,0,-1.38,24,1,427.65,23.11,0.15,-1,1,24,0,0,0,-1.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,lenses cleaner for glasses,4,sr_rc,45,19.4,94.1,0,0.84,-0.8,97,35.5,28.13,101.34,0,-1.9,82,1,5036.48,82.3,0.2,-0.88,1,60,0,0,0,-1.93,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,best eyeglass cleaner,5,sr_rc,46,1,1270.15,0,11.94,0,99,18.71,20.96,107.35,0,-1.91,35,1,1270.15,34.19,0.41,-0.82,1,42,0,0,0,-1.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,clear view lens cleaner,6,sr_rc,34,1,2487.65,0,30.04,0,98,19.44,35.78,103.76,0,-1.9,29,1,2487.65,28.15,1.12,-0.82,1,39,0,0,0,-1.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,clear view lens cleaner spray,6,sr_rc,61,1,912.65,0,5.47,-1,92,34.22,4.83,93.67,0,-2.97,43,1,912.65,42.26,0.21,-1.82,1,54,0,0,0,-2.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,eye glass cleaners individual packets,7,sr_rc,21,110.45,3.77,0,0,-1.99,97,132.51,1.27,101.34,0,-2.95,21,108.82,4.01,20.1,0,-2.81,1,148,0,0,0,-2.91,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,glass cleaner refill,8,sr_rc,22,1,8219.1,0,118.21,0,100,11.22,291.88,115.08,0,-1.31,21,1,8219.1,20.1,5.33,-0.75,1,31,0,0,0,-1.91,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,lens cleaning solution,9,sr_rc,66,4.34,164.02,0,1.08,-0.64,100,36.84,4.96,115.08,0,-1.95,59,1,1063.43,58.48,0.1,-0.88,1,57,0,0,0,-1.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,lens spray,10,sr_rc,100,15.23,38.57,0,0.01,-2.52,70,68.54,1.64,69.74,0,-2.65,87,1,1306.19,87.77,0.03,-1.56,1,86,0,0,0,-2.64,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,lens spray for eyeglasses,10,sr_rc,48,1,2126,0,20.99,-0.67,92,25.48,20.47,93.67,0,-2.61,31,1,2126,30.16,0.81,-1.49,1,48,0,0,0,-2.64,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,limpiador de lentes,11,sr_rc,2,67.31,2.6,0,0,-1.72,97,74.34,1.73,101.34,0,-1.96,2,67.28,2.6,1,0,-1.87,1,95,0,0,0,-1.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,limpiador de lentes de anteojos,11,sr_rc,2,66.12,2.95,0,0,-1.72,94,98.01,0.75,96.33,0,-1.96,2,66.02,2.96,1,0,-1.87,1,119,0,0,0,-1.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,liquido para limpiar lentes,12,sr_rc,2,34.8,5.73,0,0,-1.93,97,27.15,11.01,101.34,0,-1.96,2,34.77,5.74,1,0,-1.95,1,52,0,0,0,-1.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,líquido para limpiar lentes,12,sr_rc,2,37.57,1.09,0,0,-1.94,97,29.99,2.02,101.34,0,-1.98,2,37.53,1.09,1,0,-1.96,1,55,0,0,0,-1.97,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,sunglass cleaner spray,13,sr_rc,51,1,2170.59,0,18.46,-1,92,38.22,9.9,93.67,0,-2.94,41,1,2170.59,40.25,0.49,-1.82,1,60,0,0,0,-2.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,sunglasses cleaner spray,13,sr_rc,50,1,755.74,0,6.05,-1,96,40.16,3.24,99.44,0,-2.95,37,1,755.74,36.21,0.25,-1.82,1,63,0,0,0,-2.93,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,travel eye glass cleaner kit,14,sr_rc,36,47.19,2.67,0,0,-3.39,86,85.51,0.41,86.65,0,-3.63,92,17.35,13.42,93.67,0,-3.52,1,102,0,0,0,-3.6,1.92,2.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B09V1Q68NS,B09V1N5JCN,travel eyeglass cleaner kit,15,sr_rc,58,7.63,38.3,0,0.26,-2.59,86,53.96,1.03,86.65,0,-3.62,56,1,515.07,55.43,0.09,-2.49,1,71,0,0,0,-3.58,1.92,2.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B08VDSJY66,B08VDSJY66,eye glass cleaners spray,1,kw,23,1,"15,702",0,762.45,0,100,3.75,"2,846",109.69,0.01,-0.96,20,1,"15,702",19.06,37.59,-0.91,1,33,0,0,0,-1.98,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eye glass cleaners spray refill,1,kw,40,1,351.4,0,13.18,-2.33,99,29.34,2.82,104.21,0,-3.54,35,1,351.4,34.13,0.44,-2.53,1,55,0,0,0,-3.56,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eye glasses cleaner spray,1,kw,69,19.19,48.3,0,1.08,-2.08,99,38.53,12.76,104.21,0,-2.52,78,1,2441.5,77.7,0.47,-1.6,1,67,0,0,0,-2.64,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B08VDSJY66,B08VDSJY66,eye glass spray,1,kw_sr_rc,100,5.59,36,0,0.02,-1.57,96,30.89,3,97.95,0,-1.95,65,1,320,64.4,0.14,-0.83,1,60,0,0,0,-1.96,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eye glasses spray cleaner,1,kw,64,24.72,3.34,0,0.07,-1.7,99,44.48,1,104.21,0,-1.95,89,1,247.36,89.36,0.02,-0.88,1,73,0,0,0,-1.93,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B08VDSJY66,B08VDSJY66,lens cleaner spray,2,kw,40,1,"5,472",0,192.86,-0.67,98,20.98,79,101.49,0,-1.85,33,1,"5,472",32.12,6.15,-1.58,1,48,0,0,0,-2.63,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B08VDSJY66,B08VDSJY66,lens cleaner spray for eyeglasses,2,kw,53,1,318,0,9.93,-0.67,98,20.48,5,101.49,0,-2.59,33,1,318,32.12,0.34,-1.55,1,52,0,0,0,-2.63,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B08VDSJY66,B08VDSJY66,eyeglass lens cleaner spray,2,kw,67,1,338,0,8.45,-0.67,98,24.62,4,101.49,0,-2.6,43,1,338,42.18,0.33,-1.58,1,55,0,0,0,-2.63,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B08VDSJY66,B08VDSJY66,lens spray,2,kw,93,1.78,137,0,0.74,0,96,36.22,2,97.95,0,-1.95,61,1,283,60.34,0.14,-0.88,1,65,0,0,0,-1.96,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
TRUE,B08VDSJY66,B08VDSJY66,fog spray for glasses,3,sr_rc,18,1,120,0,7.49,0,86,1,120,86.1,0.03,-0.91,14,1,120,13.04,0.49,-0.82,1,20,0,0,0,-1.95,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog glasses spray,3,sr_rc,55,6.92,9.94,0,0.38,-0.9,100,14.14,3.4,109.69,0,-1.91,41,1,123.14,40.16,0.11,-0.75,1,43,0,0,0,-1.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog spray for glasses,3,sr_rc,57,25.22,42.57,0,1.37,-0.57,96,36.02,18.32,97.95,0,-1.76,100,2.97,953.03,109.69,0.01,-0.75,1,56,0,0,0,-1.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog glass cleaner,4,sr_rc,57,1,95.14,0,3.11,-0.05,100,20.41,1.16,109.69,0,-1.94,50,1,95.14,49.23,0.09,-0.87,1,37,0,0,0,-1.91,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog glasses cleaner,4,sr_rc,48,11.56,3.71,0,0.1,-0.96,100,19.19,1.52,109.69,0,-1.93,69,1,98.45,68.47,0.06,-0.83,1,41,0,0,0,-1.91,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog lens cleaner,4,sr_rc,48,8.22,5.4,0,0.2,-0.95,99,16.74,1.73,104.21,0,-1.93,47,1,85.98,46.21,0.1,-0.96,1,41,0,0,0,-1.91,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog goggle spray,5,sr_rc,23,1,207.52,0,11.57,0,100,16.93,3.25,109.69,0,-1.91,22,1,207.52,21.07,0.43,-0.75,1,31,0,0,0,-1.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog spray,5,sr_rc,72,16,87.37,0,1.93,-0.12,96,46.37,8.97,97.95,0,-1.85,85,1,3391.56,85.03,0.43,-0.75,1,63,0,0,0,-1.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti fog spray for swim goggles,5,sr_rc,53,15.69,132.91,0,3.35,-1,68,55.3,6.06,67.45,0,-2.88,100,4.42,752.42,109.69,0,-1.75,1,65,0,0,0,-2.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti smudge for eyeglasses,6,sr_rc,100,40.39,1.03,0,0,-2.66,98,91.42,0.13,101.49,0,-3.62,100,15.54,4.28,109.69,0,-3.45,1,116,0,0,0,-3.58,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,anti static spray,7,sr_rc,100,50.34,16.79,0,0.01,-0.83,100,102.59,0.92,109.69,0,-1.93,100,42.94,22.71,109.69,0,-1.52,1,110,0,0,0,-1.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,antifog for glasses,8,sr_rc,95,1,67.71,0,0.3,-0.32,100,49.65,0.14,109.69,0,-1.94,80,1,67.71,79.78,0,-1.07,1,64,0,0,0,-1.89,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,antifog lens spray,9,sr_rc,44,1,1102.15,0,44.21,0,100,10,49.61,109.69,0,-1.45,31,1,1102.15,30.11,1.61,-0.82,1,35,0,0,0,-1.91,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,antifog spray,9,sr_rc,100,3.64,64.97,0,0.04,-1.1,96,46.45,0.84,97.95,0,-1.93,75,1,334.47,74.61,0.11,0,1,62,0,0,0,-1.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,antifog snorkel mask spray,10,sr_rc,100,1.55,150.67,0,0.08,-1,59,70.85,0.14,58.32,0,-2.94,81,1,261.4,80.82,0.03,-1.75,1,78,0,0,0,-2.89,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,clear view lens cleaner,11,sr_rc,98,36.91,4.57,0,0.01,-2.51,99,91.16,0.5,104.21,0,-2.64,100,11.94,23.16,109.69,0,-2.37,1,116,0,0,0,-2.63,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,clear view lens cleaner spray,11,sr_rc,78,24.54,2.9,0,0.04,-2.53,96,60.71,0.43,97.95,0,-2.64,86,1,198.86,86.1,0.02,-1.6,1,87,0,0,0,-2.63,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,defogger for glasses,12,sr_rc,40,1,207.96,0,9.08,0,98,24.9,1.48,101.49,0,-1.92,34,1,207.96,33.12,0.24,-0.75,1,37,0,0,0,-1.89,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,glasses defogger for eyeglasses,12,sr_rc,31,1,150.42,0,7.46,0,100,9.8,6.22,109.69,0,-1.89,26,1,150.42,25.08,0.27,-0.82,1,26,0,0,0,-1.91,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eyeglass cleaner for coated lenses,13,sr_rc,20,1,93.38,0,4.1,-1.47,100,4.11,14.88,109.69,0,-2.49,18,1,93.38,17.05,0.24,-1.62,1,31,0,0,0,-2.63,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eyeglass cleaner spray refill,14,sr_rc,89,1,172.69,0,1.09,-2.63,96,41.26,0.77,97.95,0,-3.76,57,1,172.69,56.3,0.06,-2.75,1,68,0,0,0,-3.76,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eyeglass spray,14,sr_rc,96,27.75,3.08,0,0.01,-1.9,92,61.92,0.57,92.77,0,-1.96,91,1,251.59,91.61,0.02,-0.89,1,92,0,0,0,-1.96,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eyeglass cleaning spray,15,sr_rc,80,1,765.27,0,11.18,0,98,31.72,5.52,101.49,0,-1.9,50,1,765.27,49.23,0.55,-0.88,1,59,0,0,0,-1.93,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,eyewear cleaner,16,sr_rc,35,61.17,0.52,0,0,-1,100,86.62,0.16,109.69,0,-1.95,100,20.67,3.46,109.69,0,-1.78,1,108,0,0,0,-1.91,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,goggle defogger for swimming,17,sr_rc,57,1,161.43,0,3.81,-1,2,44.87,0.01,1,0,-2.94,55,1,161.43,54.28,0.06,-1.75,1,45,0,0,0,-2.89,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,highest rated eyeglass cleaner,18,sr_rc,100,32.79,1.26,0,0,-2.72,96,90.34,0.12,97.95,0,-2.96,100,6.51,11.69,109.69,0,-2.76,1,116,0,0,0,-2.93,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,lens cleaning spray,19,sr_rc,97,3.5,68.86,0,0.18,-1.04,98,50.08,1,101.49,0,-1.95,72,1,335.43,71.53,0.1,-0.88,1,75,0,0,0,-1.93,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,lens spray for eyeglasses,20,sr_rc,84,8.31,30.32,0,0.36,-1.59,96,30.49,3.82,97.95,0,-1.93,61,1,462.82,60.34,0.23,-0.93,1,62,0,0,0,-1.96,0.04,1.2,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,liquido para limpiar lentes,21,sr_rc,2,66.7,0.15,0,0,-1.73,99,45.02,1.04,104.21,0,-1.95,2,66.59,0.15,1,0,-1.88,1,73,0,0,0,-1.93,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
FALSE,B08VDSJY66,B08VDSJY66,líquido para limpiar lentes,21,sr_rc,2,54.78,0.05,0,0,-1.73,99,31.27,0.44,104.21,0,-1.96,2,54.67,0.05,1,0,-1.88,1,61,0,0,0,-1.93,0.04,1.1,103,9bbe5b2f-c57e-42a8-8de8-b1208baa4563
