product_id,parent_product_id,title,description,features
B0DS2SXLLJ,B0DS2SXLLJ,"LEGO City Explorers' Arctic Polar Express Train Set - Building & Learning Toys for Kids - Remote Controlled Train for Boys & Girls, Ages 7+ - with 6 Explorer Minifigures - Birthday Gift Idea - 60470","Embark on icy adventures with the LEGO City Explorers' Arctic Polar Express Train (60470), a premium remote-controlled train set that brings polar exploration to life. This feature-packed building toy for kids, ages 7 and up, includes a motorized locomotive with snowplow, panoramic passenger car, flatcar, and snow tractor, all ready to navigate 30 pieces of buildable track. Young explorers can build an impressive Arctic research world with the mountain tunnel featuring rockfall function, outpost building, and mining cave. The set includes Johnny Thunder and 5 explorer minifigures plus 2 Arctic fox figures for endless pretend play scenarios. The remote-controlled train can be operated via the included controller or the LEGO Powered Up app for an enhanced STEM learning experience. Contains 1,517 pieces.","ALL ABOARD FOR ICY FUN – Young explorers can conquer frozen frontiers with this remote control train set featuring a motorized locomotive, research station, and Arctic expedition gear; LEGO TRAIN SET FOR KIDS – Johnny Thunder leads 5 explorer minifigures on snowy missions with a snowplow locomotive, passenger car, flatcar, snow tractor, and 2 Arctic fox figures; PACKED WITH FEATURES – This kids train set includes a mountain tunnel with rockfall function, research outpost, mining cave, and a thrilling zip line connecting exploration zones; REMOTE CONTROLLED TRAIN – This educational playset operates via remote control or smart device using the LEGO Powered Up app for interactive play (requires 10 AAA batteries, not included); GIFT FOR BOYS & GIRLS – Makes an exciting birthday present for children ages 7 years old and up who love building toys, Arctic adventures, and creative train play; LEGO CITY BUILDING TOYS – Combine with other LEGO City sets (sold separately) to create an even bigger universe of imaginative construction possibilities; DIMENSIONS – The 1,517-piece motorized train with its 2 cars measures over 3 in. (8 cm) high, 27.5 in. (70 cm) long and 2.5 in. (6 cm) wide"
B0CYM3981W,B0CYM3981W,"LEGO Wicked Welcome to Emerald City Building Toy - Wicked Toy for Kids, Ages 9+ - Gift for Girls and Boys with Tower Model, Glinda, & Elphaba Minidolls - 75684","Take kids ages 9 and up on a magical LEGO adventure to the land of Oz with the Welcome to Emerald City (75684) collectible toy. Young builders can recreate scenes from the Wicked movie as they build this detailed 3-story tower toy and explore the model’s many features. With 5 minidolls included, this fantasy toy lets kids play out Wicked friendship moments between the Fiyero, Glinda and Elphaba minidoll figures as they browse the cosmetics store, buy cakes or grab a drink from the bicycle coffee vendor. For more play inspiration, kids can scan the set’s hidden QR code to access unique online LEGO Wicked content. This enchanting dollhouse playset LEGO toy makes a special gift for any fan of the Wicked movie. The model making is even more magical with the LEGO Builder app, which lets kids zoom in and rotate their set in 3D as they build this spellbinding Emerald City display piece. Contains 945 pieces.","WICKED COLLECTIBLE TOY – Kids can go on a LEGO building adventure as they relive an iconic scene from the Wicked movie with this 3-story Welcome to the Emerald City tower set; 5 LEGO WICKED MINIDOLLS – Includes Glinda and Elphaba, The Wizard, Madame Morrible and Fiyero, as well as an Emerald City scene; TOY FOR KIDS AGES 9+ - Kids can put themselves at the heart of the magic by browsing the Emerald City’s stores, riding the bicycle coffee cart, exploring the tower toy's map room and meeting The Wizard; ICONIC MOVIE DETAILS INCLUDED - This tower model toy comes with the Grimmerie spell book, the candy apple stand, The Wizard’s model air balloon, and his giant talking head from the movie; PERFECT GIFT FOR WICKED FANS - Ideal for girls, boys, and fans of the Wicked movie ages 9 and up; this set makes an excellent best friend gift for kids who enjoy the Wicked movie and dollhouse playsets; FANTASY TOY FOR KIDS – This Emerald City toy lets kids join Elphaba and Glinda on their adventures in the land of Oz and enjoy more unique LEGO Wicked moments by scanning the set’s hidden QR code; DIMENSIONS – This 945 piece Welcome to Emerald City playset measures over 15.5 in. (39 cm) high, 14.5 in. (37 cm) wide and 5 in. (13 cm) deep"
B0CYM45NFY,B0CYM45NFY,"LEGO Wicked Elphaba & Glinda Figures Building Toys - Wicked Toys for Kids, Girls & Boys, Age 10+ - Buildable Wicked Dolls - Birthday Gift Idea - 75682","Take Wicked fans ages 10 years old and up on a magical ride to a spellbinding movie moment. The LEGO Wicked Elphaba & Glinda Figures (75682) toy reimagines the scene where Elphaba finds the courage to defy gravity. This LEGO adventure set provides hours of open-ended play as fans recreate the scene from the Wicked movie or invent stories of their own. The play comes to life as kids move the characters’ arms and heads along to the iconic “Defying Gravity” hit from the movie, which they can play by scanning the QR code hidden in the set with their device. Filled with familiar features from the movie for kids’ creative storytelling, this set comes with a window that looks over the land of Oz, Elphaba’s broom toy, Glinda the Good Witch's purse and crown, and a base to turn these role-play figures into display pieces. This Wicked toy also has features on the LEGO Builder app, where kids can zoom in and rotate their model in 3D, save sets and track progress. Contains 558 pieces.","FANTASY KIDS TOY – Bring the magic of Wicked to kids bedrooms with the Elphaba & Glinda the Good Witch set, featuring detailed posable display figure toys of the movie’s 2 lead characters; RECREATE ICONIC MOVIE SCENES – Kids can assemble the 2 buildable figures then recreate the iconic movie moment or invent new LEGO Wicked adventures of their own; WICKED DOLLS FOR KIDS – Kids can build the Elphaba and Glinda doll figures, accessorize them with the broom toy, crown and purse, then pose the figures to recreate an iconic scene from the movie; SPECIAL ACCESS TO ""DEFYING GRAVITY"" HIT – Take the play to another level by scanning the set’s hidden QR code to access the ”Defying Gravity” hit from the movie as well as unique LEGO Wicked content; PERFECT GIFT FOR WICKED FANS - Ideal for kids ages 10 and up plus fans of the Wicked movie and musical; this building set makes a fun birthday gift for girls and boys who love to role-play friendship stories; WICKED MOVIE INSPIRATION – LEGO Wicked sets let boys, girls and fans of the Wicked movie relive Elphaba and Glinda’s friendship adventure through Oz; DIMENSIONS – This 558 piece set includes an Elphaba toy figure that stands over 5 in. (13 cm) tall and a Glinda figure that stands over 5 in. (14 cm) tall"
B0DRW5PSFL,B0DRW5PSFL,"LEGO Wicked Emerald City Wall Art Building Set for Adults - Wall Decor for Living Room, Bedroom, or Dorm - Collectible Wicked Merch for Movie Fans - Gift Ideas for Women & Men, Ages 18+ - 75685","Add a touch of movie magic to your space with the LEGO Wicked Emerald City Wall Art (75685) building set for adults 18 years old and up. Popping with the film's iconic colors – pink representing Glinda, green for Elphaba and yellow for the Yellow Brick Road – this intricate construction challenge rewards builders with stunning, hangable home decor that's perfect for Wicked fans. Adults use LEGO bricks to create fantastical landmarks including Shiz University, Munchkinland, and the Emerald City. During construction, delightful surprises are uncovered, including Glinda's bubble, the magic forest, and a secret compartment housing LEGO minifigures of Dorothy Gale, Cowardly Lion, Scarecrow and Tin Man, and many other Easter eggs for dedicated fans to discover. Whether displayed as wall art or placed proudly on an office or bedroom shelf, the completed project becomes a captivating focal point that celebrates the magic of Wicked. LEGO building blocks for adults offer relaxing, creative experience for solo builders, and are the perfect way to shake up date night or your next get-together with friends. Makes a unique birthday gift for women and men who appreciate mindful building experiences, premium Wicked merch, and aesthetic home decor. Contains 1,518 pieces.","WICKED MERCH FOR ADULTS – The LEGO Wicked Emerald City Wall Art (75685) building blocks for adults 18 years old and up lets Wicked fans create stunning movie-inspired decor featuring 7 beloved characters; ICONIC MOVIE LANDMARKS – Build fantastical locations from the films including Shiz University, Munchkinland, the Emerald City train, and the Wizard's hot-air balloon with authentic details; 6 MINIFIGURES + TOTO – Classic characters Dorothy Gale, Cowardly Lion, Scarecrow, Tin Man and Toto are tucked away in a secret compartment, while Elphaba flies over the Emerald City and Glinda floats in her magical bubble; DISCOVER HIDDEN DETAILS – Delightful surprises, interactive elements and Easter eggs are all revealed as dedicated fans construct their 3D wall art; AESTHETIC HOME DECOR – The completed wall art can be hung or placed on a shelf to instantly tranform any room with decor that is sure to delight fellow Wicked fans; GIFT FOR WOMEN & MEN – This building set for adults makes a wonderful birthday gift for friends who appreciate mindful construction projects, and adds a creative twist to date nights and friendly get-togethers; DIMENSIONS – This 1,518-piece set measures over 12.5 in. (32 cm) high, 10 in. (25 cm) wide and 3 in. (8 cm) deep"
B0CYM22VT7,B0CYM22VT7,"LEGO Wicked Glinda, Elphaba & Nessarose at Shiz University Building Toys - Gifts for Birthdays - Wicked Toys for Kids, Girls & Boys, Age 7+ - 75681","Transport girls and boys aged 7 plus to the land of Oz with the Glinda, Elphaba & Nessarose at Shiz University (75681) fantasy toy. It’s the ideal gift for kids who love dollhouse playsets and fans of the Wicked movie. Fans embark on their LEGO Wicked adventure as Glinda arrives at Shiz University on a sailboat toy for kids. The boat toy has a hinged sail and comes in a pink shade, just like the one from the movie. Inspired by the Wicked movie, this best friend gift lets kids play out friendship stories between the Glinda, Elphaba and Nessarose minidoll figures. The detailed 2-story building comes with 2 balconies and a room for books with a book stand. Kids can discover the QR code and scan it with their device to unlock unique LEGO Wicked online content. The mini dollhouse playset is packed with creative accessories, such as flowers, potions and a sticker detail for Nessarose’s wheelchair, so kids who love dollhouse toys can customize their set to make it just the way they want. Contains 304 pieces.","MAGICAL DOLLHOUSE AND SAILBOAT FOR KIDS – The LEGO Wicked Glinda, Elphaba & Nessarose at Shiz University building set recreates an iconic moment from the movie where the girls meet for the first time; COMES WITH 3 POPULAR CHARACTERS – This fantasy toy for kids ages 7 and up includes Glinda, Elphaba and Nessarose minidolls, a toy wheelchair, travel cases, a book stand and a spell book; RECREATE MOVIE MAGIC – This set is packed with recognizable features from the movie, including Glinda’s sailboat and Elphaba’s journal, plus lots of magical toy elements; SCAN QR CODE FOR UNIQUE CONTENT – Fans customize the building with the set’s decorative elements, add accessories to Glinda’s hair and uncover more unique LEGO Wicked content by scanning the hidden QR code; GREAT GIFT FOR GIRLS AND BOYS AGES 7+ - This imaginative toy makes a great birthday or Easter gift for girls and boys who love make-believe play as well as fans of the Wicked movie and musical; BRING HOME THE MAGIC OF THE MOVIE – LEGO Wicked sets let girls, boys and fans of the Wicked movie relive Elphaba and Glinda’s friendship adventure through the land of Oz; DIMENSIONS – This 304 piece set includes a university toy measuring over 6 in. (15 cm) high, 6 in. (16 cm) wide and 4 in. (10 cm) deep"
B0006HCW1C,B0006HCW1C,"Late for the Sky University of Wisconsin - Wisconsinopoly,Red, White","Product Description

Enjoy this themed monopoly style game with a Wisconsin twist. Fun and educational. Collegiate theme. Recognize your favorite places and tokens.

From the Manufacturer

This WISCONSINOPOLY board game is perfect for University of Wisconsin alumni, students and future grads. Tokens include: alarm clock, pencil, gym shoe, bicycle, and graduation cap. Board Spaces include: State Street, Lake Mendota, The Rathskeller, Buck's, The Chocolate Shoppe, and Grad School, Wisconsin Union.","For 2-6 Players; Choose traditional play or one hour version; Opoly-style play; Great gift for students, alumni, and fans; Choose traditional play or one-hour version; Opoly-style play; For 2-6 players; Board spaces are specific to the university"
B0CS7GDF28,B0DK27Y6WX,"Lionel Battery-Operated The Polar Express Toy Train Set with Bluetooth, Locomotive, Train Cars, & Track with Authentic Train Sounds, Lights, & Water Vapor Smoke Effects for Kids 4+","Showcase the magic of belief this Christmas with The Polar Express Bluetooth Ready-to-Play Train Set with Water-Vapor Smoke Effects. Set includes (1) Battery-powered General-style Locomotive, (1) Tender, (2) Passenger Cars, (24) Curved Plastic Track Pieces, (8) Straight Plastic Track Pieces, and (1) Empty Water Bottle. Operate your train set using Lionel Bluetooth Control or run in Conventional Mode using a 3-Position switch located on the top of the engine. Includes water-vapor smoke effect with flickering LED in smokestack, and an exclusive 50 x 73-inch track system that allows you to create (3) different layouts. Features a battery-powered locomotive, working headlight, engine cab light, water-vapor smoke effects, fixed knuckle couplers, authentic train sounds including movie sound clip announcements, bell, and whistle. Train set requires adult assembly and (6) C Cell Batteries for operation (not included). Wipe with a soft cloth to clean and remove all batteries when not in use. Recommended for ages 4 years and up.","PRODUCT: Showcase the magic of belief this Christmas with The Polar Express Bluetooth Ready-to-Play Train Set with Water-Vapor Smoke Effects.; SET INCLUDES: (1) Battery-powered General-style Locomotive / (1) Tender / (2) Passenger Cars / (24) Curved Plastic Track Pieces / (8) Straight Plastic Track Pieces / (1) Water Bottle Dropper; DETAILS: Operate train set using Lionel Bluetooth Control or the Conventional 3-Position Switch on engine / Water-Vapor Smoke Effect with flickering LED in smokestack / Includes an exclusive track system that allows you to create (3) different layouts; FEATURES: Battery-powered Locomotive / Working headlight / Engine cab light / Water-Vapor Smoke Effects / Fixed knuckle couplers / Authentic train sounds including Movie Sound Clip announcements, bell, and whistle; NOTIFICATIONS: Requires (6) C Cell Batteries for operation (not included) / Wipe with a soft cloth to clean / Remove all batteries when not in use for an extended period of time / Recommended for ages 4 years & up / Adult assembly required"
B08WCYSZGB,B09RHXFJWR,Lionel The Polar Express Electric O Gauge Bluetooth 5.0 Model Train Set with Remote,"Immerse yourself in an iconic world of The Polar Express with the Lionel Polar Express Electric O Gauge Bluetooth 5.0 Model Train Set with Remote. This set has been upgraded with Bluetooth 5.0 technology that allows you to operate your train using voice control and gives you the option to record and live stream your own custom announcements. Set includes (1) 2-8-4 Locomotive, (1) Tender, (2) Coach Cars, (1) Observation Car, (4) Articulated Movie Character Figures, (8) Curved O36 FasTrack sections, (1) FasTrack Terminal section, (1) Straight Ten Inch FasTrack Plug-Expand-Play Power Lock on section, (2) Straight Ten Inch FasTrack sections, (1) Wall Pack Power supply, (1) LionChief Remote for Locomotive, and (1) Polar Express Bell. Operation Technology via the Lionel LionChief App includes Bluetooth - Operates your train via any compatible smart device. Lionel Voice Control (LVC) - Runs your locomotive by speaking commands into a smart device. Voice Streaming & Recording (VSR) - Records your own voice to generate custom train announcements, or stream voice live through engine. RailSounds System controls steam chuffing, background sounds, whistle, bell, and user activated announcements. FasTrack System features snap together locking mechanism for tight, reliable connections. Features an electric locomotive controlled by remote, a powerful maintenance-free motor, diecast metal locomotive body, On/Off switch for smoke & sounds, puffing smoke, operating couplers, steam chuffing and background sounds, whistle, bell, user-activated announcements, operating headlight, two traction tires, silhouettes in windows, and interior lighting. Remote control requires (3) AAA Alkaline Batteries for operation (not included). Phillip screwdriver required (not included). Lubricate wheels, axles, & linkage regularly. Wipe with a soft cloth occasionally to clean. Remove all batteries when not in use for an extended period of time. Recommended for ages 14 years and up.","GAUGE DETAILS: Lionel O Gauge Systems are approximately 1:48 in scale and are what people envision when the think Lionel. Our 3-Rail FasTrack systems measure 1.25"" between the outer rails, and any O Gauge product can operate on it if the curve track used can accommodate the cars."
B08WCYWPB8,B0BMLHQSYT,Lionel The Polar Express Freight 5.0 Electric O Gauge Train Set with Bluetooth & Remote,"Immerse yourself in the iconic world of THE POLAR EXPRESS with Lionel’s The Polar Express Freight Electric O Gauge Model Train Set with Remote and Bluetooth 5.0 Capability. Set includes (1) Polar Express 0-8-0 Steam Locomotive, (1) Tender, (1) Hot Chocolate Triple Dome Tank Car, (1) Polar Express Boxcar, (1) Polar Express Caboose, (8) Curved O36 FasTrack sections, (2) Straight Ten Inch FasTrack sections, (1) Terminal FasTrack section, (1) Plug-Expand-Play Power Lock-on section, (1) Wall-pack Power Supply, (1) LionChief Remote for Locomotive, (1) Polar Express Girder Bridge, and (1) Polar Express Billboard (3) Pack. Operation Technology via the Lionel LionChief App includes Bluetooth 5.0 that allows you to operate your train via any compatible smart device, Lionel Voice Control (LVC) allows you to run your locomotive by speaking commands into a smart device. Voice Streaming and Recording (VSR) allows you to record your own voice to generate custom train announcements, or stream your voice live through the engine. RailSounds RC Sound System that controls steam chuffing and background sounds, whistle, bell, and user activated announcements. FasTrack System featuring a fantastic prototypical look and a snap together locking mechanism for tight, reliable connections. Features include an electric locomotive controlled by remote control, powerful maintenance-free motor, on/off switch for smoke and sound, operating couplers, steam chuffing and background sounds, user-activated announcements, opening doors on boxcar, illuminated caboose, operating headlight, metal handrails, platform, and ladders on tank car. Remote control requires (3) AAA Alkaline Batteries for operation (not included). Recommended for ages 14 years and up.","Immerse yourself in the iconic world of THE POLAR EXPRESS with Lionel’s The Polar Express Freight Electric O Gauge Model Train Set with Remote and Bluetooth 5.0 Capability.; This (23) piece The Polar Express Freight Electric Train Set includes (1) Polar Express 0-8-0 Steam Locomotive, (1) Tender, (1) Hot Chocolate Triple Dome Tank Car, (1) Polar Express Boxcar, (1) Polar Express Caboose, (8) Curved O36 FasTrack sections, (2) Straight Ten Inch FasTrack sections, (1) Terminal FasTrack section, (1) Plug-Expand-Play Power Lock-on section, (1) Wall-pack Power Supply, (1) LionChief Remote for Locomotive, (1) Polar Express Girder Bridge, and (1) Polar Express Billboard (3) Pack.; Operation Technology via the Lionel LionChief App includes Bluetooth 5.0 that allows you to operate your train via any compatible smart device, Lionel Voice Control (LVC) allows you to run your locomotive by speaking commands into a smart device. Voice Streaming and Recording (VSR) allows you to record your own voice to generate custom train announcements, or stream your voice live through the engine.; RailSounds RC Sound System that controls steam chuffing and background sounds, whistle, bell, and user activated announcements. FasTrack System featuring a fantastic prototypical look and a snap together locking mechanism for tight, reliable connections.; Features include an electric locomotive controlled by remote control, powerful maintenance-free motor, on/off switch for smoke and sound, operating couplers, steam chuffing and background sounds, user-activated announcements, opening doors on boxcar, illuminated caboose, operating headlight, metal handrails, platform, and ladders on tank car.; Remote control requires (3) AAA Alkaline Batteries for operation (not included). Phillip screwdriver required to access battery compartment on remote control (not included). Lubricate the wheels, axles, and linkage regularly to avoid squeaks and wear. Wipe with a soft cloth occasionally after use to keep track and wheels free from dirt and grease. Remove all batteries when the train will not be used for an extended period of time. Recommended for ages 14 years and up."
B0BSKKT44B,B0BSKKT44B,"Lionel Battery-Operated Silver Bells Express Toy Train Set with Locomotive, Train Cars, Track & Remote with Authentic Train Sounds, & Lights for Kids 4+","Lionel Silver Bells Express Ready-to-Play Battery-Powered Model Train Set with Remote features a classic paint scheme and includes a beautifully crafted bell ornament that sits atop the locomotive tender. Set includes (1) Battery Powered Steam Locomotive, (1) Tender, (1) Silver Bell Ornament, (1) Passenger Coach Car, (1) Observation Car, (24) Curved Plastic Track Pieces, (8) Straight Plastic Track Pieces, and (1) Remote Control. Lionel Ready-to-Play trains are perfectly designed for children ages four years and up and are ready to run out of the box. These large-scale trains operate in both forward & reverse directions and are power-driven by an easy to operate RC controller. Includes an exclusive 50 x 73-inch track system that allows you to create (3) different track layouts. Features a battery-powered locomotive controlled by a wireless remote control, working headlight, highly decorated train cars, removable Silver Bell Ornament, fixed knuckle couplers, authentic train sounds, including bell, whistle, and special announcements. Train Set requires (6) C Cell Batteries and (3) AAA Alkaline Batteries for operation (not included). Recommended for ages 4 years and up. Adult assembly is required.","Lionel Silver Bells Express Reay-to-Play Battery-Powered Train Set with Remote is decked in a classic paint scheme and includes a beautifully crafted bell that sits upon a snowy coal load of the locomotive tender.; This thirty-eight-piece battery-operated train set includes (1) Battery-Powered Steam Locomotive, (1) Tender, (1) Passenger Coach Car, (1) Observation Car, (24) Curved Plastic Track Pieces, (8) Straight Plastic Track Pieces, (1) Remote Control, and (1) Silver Bell Ornament.; Train set features a battery-powered steam locomotive, working headlight, fixed knuckle couplers, wireless remote control, authentic train sounds that include bell, whistle, and special announcements.; These large-scale trains operate in both forward and reverse directions and are powered by an easy to operate RC controller.; An exclusive track system allows you to create a circle, a rectangle, or an oval layout.; Train Set requires (6) C Cell batteries and (3) AAA batteries for operation (not included).; Recommended for ages 4 years and up."
B0CS7B16WH,B0DK22SVMV,"Lionel Battery-Operated Hogwarts Express Toy Train Set with Bluetooth, Locomotive, Train Cars, & Track with Authentic Train Sounds, Lights, & Water Vapor Smoke Effects for Kids 4+","Step through Platform 9 ¾ and take a ride on the Hogwarts Express Bluetooth Ready-to-Play Train Set with Water-Vapor Smoke Effects by Lionel. Set includes (1) Battery-powered Steam Locomotive (1) Tender, (2) Passenger Coach Cars, (24) Curved Plastic Track Pieces, (8) Straight Plastic Track Pieces, and (1) Empty Water Bottle. Operate your train set using Lionel Bluetooth Control or run in Conventional Mode using a 3-Position switch located on the top of the engine. Includes water-vapor smoke effect with flickering LED in smokestack, and an exclusive 50 x 73-inch track system that allows you to create (3) different layouts. Features a battery-powered locomotive, working headlight, engine cab light, water-vapor smoke effects, hook couplers, authentic train sounds including movie sound clip announcements, bell, and whistle. Train set requires adult assembly and (6) C Cell Batteries for operation (not included). Wipe with a soft cloth to clean and remove all batteries when not in use. Recommended for ages 4 years and up.","PRODUCT: Step through Platform 9 ¾ and take a ride on the Hogwarts Express Bluetooth Ready-to-Play Train Set with Water-Vapor Smoke Effects by Lionel.; SET INCLUDES: (1) Battery-powered Steam Locomotive / (1) Tender / (2) Passenger Coach Cars / (24) Curved Plastic Track Pieces / (8) Straight Plastic Track Pieces / (1) Water Bottle Dropper; DETAILS: Operate train set using Lionel Bluetooth Control or the Conventional 3-Position Switch on engine / Water-Vapor Smoke Effect with flickering LED in smokestack / Includes an exclusive track system that allows you to create (3) different layouts; FEATURES: Battery-powered Locomotive / Working headlight / Engine cab light / Water-Vapor Smoke Effects / Hook couplers / Authentic train sounds including movie sound clip announcements, bell, and whistle; NOTIFICATIONS: Requires (6) C Cell Batteries for operation (not included) / Wipe with a soft cloth to clean / Remove all batteries when not in use for an extended period of time / Recommended for ages 4 years & up / Adult assembly required"
B0CS7JBZKY,B0CS7JBZKY,Lionel The Polar Express 20th Anniversary Electric O Gauge Bluetooth 5.0 Train Set with Remote,"Celebrate the 20th Anniversary of everyone’s favorite Christmas movie, THE POLAR EXPRESS, with this stunning The Polar Express 20th Anniversary Electric O Gauge Bluetooth 5.0 Train Set with Remote by Lionel. Set includes (1) The Polar Express 2-8-4 Berkshire Locomotive, (1) Illuminated Tender, (2) Coach Cars, (1) Observation Car, (4) Articulated Movie Characters, (1) The Polar Express Bell, (8) Curved O36 FasTrack sections, (2) Straight Ten Inch FasTrack sections, (1) Terminal FasTrack section, (1) Plug-Expand-Play Power Lock-on section, (1) Wall-pack Power Supply, and (1) LionChief Remote. Operation Technology via the Lionel LionChief App includes Bluetooth 5.0 that allows you to operate your train via any compatible smart device. Lionel Voice Control allows you to run your locomotive by speaking commands. Voice Streaming & Recording records your own voice to generate custom train announcements, or streams your voice live through the engine. RailSounds RC Sound System controls train sounds and announcements. FasTrack System snaps together for tight, reliable connections. Features an electric locomotive controlled by remote, powerful maintenance-free motor, operating headlight, puffing smoke unit, On/Off switch for smoke and sounds, operating couplers, illuminated coal load, steam chuffing and background sounds, user-activated announcements, window silhouettes, interior LED illumination, unique 20th Anniversary finish on striping, and illuminated The Polar Express 20th Logo on both sides of tender. Remote features a forward and reverse speed control knob, (3) buttons for whistle, bell and special announcements and requires (3) AAA alkaline batteries (not included). Recommended for ages 14 years and up.","PRODUCT: Celebrate the 20th Anniversary of everyone’s favorite Christmas movie, THE POLAR EXPRESS, with this stunning The Polar Express 20th Anniversary Electric O Gauge Bluetooth 5.0 Train Set with Remote by Lionel.; SET INCLUDES: (1) The Polar Express 2-8-4 Berkshire Locomotive / (1) Illuminated Tender / (2) Coach Cars / (1) Observation Car / (4) Articulated Movie Characters / (1) The Polar Express Bell / (8) Curved O36 FasTrack sections / (2) Straight Ten Inch FasTrack sections / (1) Terminal FasTrack section / (1) Plug-Expand-Play Power Lock-on section / (1) Wall-pack Power Supply / (1) LionChief Remote; OPERATION TECHNOLOGY: Operation Technology via the Lionel LionChief App includes Bluetooth 5.0 that allows you to operate your train via any compatible smart device / (LVC) allows you to run your locomotive by speaking commands / (VSR) records your own voice to generate custom train announcements, or streams your voice live through the engine / RailSounds RC Sound System controls train sounds and announcements / FasTrack System snaps together for tight, reliable connections; FEATURES: Electric locomotive controlled by remote / Powerful maintenance-free motor / Operating headlight / Puffing smoke unit / On/Off switch for smoke & sounds / Operating couplers / Illuminated coal load / Steam chuffing and background sounds / User-activated announcements / Window silhouettes / Interior LED illumination / Unique 20th Anniversary finish on striping / Illuminated The Polar Express 20th Logo on both sides of tender; NOTIFICATIONS: Remote control requires (3) AAA Alkaline Batteries for operation (not included) / Phillip screwdriver required (not included) / Lubricate wheels, axles, & linkage regularly / Wipe with a soft cloth occasionally to clean / Remove all batteries when not in use for an extended period of time / Recommended for ages 14 years and up; SPECIFICATIONS: Rail Line: Warner Brothers – The Polar Express / Gauge: O Gauge / Brand: Lionel / Power: Electric / Min. Curve: O31 / Dimensions: Length: 63""; GAUGE DETAILS: Lionel O Gauge Systems are approximately 1:48 in scale and are what people envision when the think Lionel. Our 3-Rail FasTrack systems measure 1.25"" between the outer rails, and any O Gauge product can operate on it if the curve track used can accommodate the cars."
B0BM4Y1WBZ,B0BM4Y1WBZ,Lionel The Polar Express FlyerChief Bluetooth 5.0 Electric S Gauge Train Set with Remote,"Experience the magic of The Polar Express with The Polar Express FlyerChief Bluetooth 5.0 Electric S Gauge Train Set with Remote. Lionel S Gauge products are approximately 1:64 in scale and are sold under the name American Flyer. Lionel S Gauge requires AF FasTrack due to being narrower than O, has two rails and supports American Flyer and other S Gauge cars only. S Gauge product and track are recommended for train hobbyist and collectors who prefer a scale smaller than our Traditional O Gauge or O Scale line. Compatible with Lionel American Flyer S Gauge and features interior illumination, operating couplers on front and rear, dual rail collector and flicker-free lighting. Wipe with a soft cloth occasionally to clean. Recommended for ages 14 years and up.","SET INCLUDES: 2-8-4 Berkshire steam locomotive and tender. Coach Car. Abandoned Toy Car. Observation Car. Three pieces of AF FasTrack 10"" straight, twelve pieces of AF FasTrack R20 curve track, one AF FasTrack 10"" terminal track. 54W 18VDC Wall Pack Power Supply. FlyerChief remote control. The Polar Express Bell; LOCOMOTIVE FEATURES: User-selected operation modes: Conventional AC transformer mode or FlyerChief wireless remote control with AC or DC power and included remote or downloadable app Lionel Voice Control (LVC) - run your locomotive by speaking commands into your phone via LionChief App. AF Speed Control – retain a steady constant speed whether traveling on inclines, declines, or flat terrain. On/Off switches for sound, smoke, and transformer/remote operation mode. Locomotive with forward.; RAILSOUNDS: RC sound system with steam chuffing while in motion. Realistic background sounds, whistle and bell all triggered by remote. Operating headlight. Directional LED on tender (rear light). Operating coupler on rear of tender. Fan-driven smoke unit. Powerful maintenance-free motor. Two traction tires for added grip. Large “Polar” pilot and headlight lens shield; PASSENGER CAR FEATURES: Interior illumination. Operating couplers on front and rear. Dual rail collector and flicker-free lighting. Decorated drumhead and rounded viewing platform on observation car. Silhouettes in windows. Underbody detail. Simulated snow on roof; FLYERCHIEF REMOTE FEATURES: Forward and reverse speed control knob. Three buttons to activate whistle, bell and announcements. Requires three AAA batteries (not included); GAUGE DETAILS: Lionel S Gauge products are approximately 1:64 in scale, sold under the name American Flyer, and is recommended for train hobbyist who prefer a scale smaller than our Traditional O Gauge or O Scale line. S Gauge requires a two rail AF FasTrack system and supports American Flyer and other S Gauge cars only."
B08DNFDQ3R,B08DNFDQ3R,"Solid Wood Train Whistle 4 Tone, Role Play Lover Wooden Whistle Thomas for Educational Party favorsToy Gift Prop Contest or Carnival Prize","A lovely solid toy train whistle with a gentle 4 tone sound. This makes a long toot noise like a train whistling in the distance with a recognizable sound, and can make a lot of interests for children's party.Stimulate their creativity and imagination.
Whistle set is suitable for children between 3 to 15 years old, also fit for those noisemaker of adult party.
Lightweight,Wood Completely Dehydrated, Only 60g, Easy for Children to Take Them Up
beautiful pattern carved by a laser,They are good teaching tools.You’ll be tooting your own horn and quite rightly so, when you get your hands on these musical makes.","Train Whistle: A lovely solid toy train whistle with a gentle 4 tone sound. This makes a long toot noise like a train whistling in the distance with a recognizable sound, and can make a lot of interests for children's party.Stimulate their creativity and imagination; Range of Application: Whistle set is suitable for children between 3 to 15 years old, also fit for those noisemaker of adult party; Feature for Solid Wood Train Whistle: Lightweight,Wood Completely Dehydrated, Only 60g, Easy for Children to Take Them Up; Laser Engraving: Beautiful pattern carved by a laser, They are good teaching tools.You’ll be tooting your own horn and quite rightly so, when you get your hands on these musical makes"
