select_box,parent_product_id,product_id,search_term,cluster_id,inf_config,kw-prediction_iteration_selected,kw-target_rank,kw-estimated_additional_sales,kw-estimated_additional_loss,kw-total_soft_score,kw-total_hard_score,sr_rc-prediction_iteration_selected,sr_rc-target_rank,sr_rc-estimated_additional_sales,sr_rc-estimated_additional_loss,sr_rc-total_soft_score,sr_rc-total_hard_score,kw_sr_rc-prediction_iteration_selected,kw_sr_rc-target_rank,kw_sr_rc-estimated_additional_sales,kw_sr_rc-estimated_additional_loss,kw_sr_rc-total_soft_score,kw_sr_rc-total_hard_score,pr-prediction_iteration_selected,pr-target_rank,pr-estimated_additional_sales,pr-estimated_additional_loss,pr-total_soft_score,pr-total_hard_score,total_soft_score_product,color_code,biz_configuration_id,session_id
FALSE,B0CLYQ4WLW,B08LP6BK3L,outdoor led light bulb,3,sr_rc,84,45.15,12.5,0,0.05,-1.94,100,29.61,28.01,284.84,0,-1.91,95,1,2604.28,241.72,0.02,-0.98,1,87,0,0,0,-1.99,0.88,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DK7YRM5H,B0DK7YRM5H,par20 led bulbs,1,kw,17,1,9264.22,0,98.67,-1.35,59,1,9264.22,58.29,0.8,-1.6,15,1,9264.22,14.04,6.48,-1.58,1,17,0,0,0,-2.61,0.8,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DWV7LHDH,B0DJHRWF84,2x4 led flat panel light,1,kw,24,1,182397.34,0,67.01,-1.59,61,1,182397.34,60.3,0.59,-1.74,19,1,182397.34,18.05,3.72,-1.73,1,19,0,0,0,-2.75,0.78,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DWV7LHDH,B0DJHRWF84,2 x 4 led flat panel light,1,kw,21,1,26202.98,0,11.13,-1.49,48,1,26202.98,47.19,0.19,-1.74,16,1,26202.98,15.04,0.76,-1.73,1,15,0,0,0,-2.75,0.78,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0CRZWQ6VB,B0CLMGCS7J,par 30 led bulbs,1,kw,5,1,203.96,0,18.06,0,30,1,203.96,29.29,0.4,-0.96,5,1,203.96,4.03,3.26,-0.91,1,5,0,0,0,-1.99,0.75,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0CRZWQ6VB,B0CLMGCS7J,par30 led bulb,1,kw,12,1,420.26,0,31.86,0,50,1.01,414.65,49.65,0.35,-0.96,10,1.05,393.4,9.07,2.68,-0.91,1,8,0,0,0,-1.99,0.75,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DXQGDDJC,B0CWPSJ5P2,led retrofit recessed light 6 inch,1,kw,9,1,1610.29,0,63.51,0,52,1,1610.29,51.77,0.56,-0.96,9,1,1610.29,8.07,6.47,-0.91,1,10,0,0,0,-1.99,0.75,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DXQGDDJC,B0CWPSJ5P2,6 led can light retrofit,1,kw,16,1,1203.22,0,43.18,-0.73,74,1,1203.22,74.81,0.19,-0.97,13,1,1203.22,12.11,3.34,-0.91,1,16,0,0,0,-1.99,0.75,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DH8XNY8B,B0CM43Y22N,75 watt led light bulbs daylight,1,kw,8,1,846.59,0,60.38,0,45,1,846.59,44.8,0.74,-0.97,8,1,846.59,7.08,6.7,-0.91,1,8,0,0,0,-1.99,0.74,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH8XNY8B,B0CM43Y22N,light bulbs 75 watt,1,kw,65,1,2223.56,0,62.28,-0.73,100,16.91,49.27,143.91,0,-1.64,52,1,2223.56,52.04,1.53,-0.95,1,52,0,0,0,-1.99,0.74,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH8XNY8B,B0CM43Y22N,75 watt light bulbs,1,kw,74,1,1947.08,0,39.13,-0.73,100,22.63,27.46,143.91,0,-1.79,58,1,1947.08,58.3,1.06,-0.93,1,58,0,0,0,-1.99,0.74,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B08BJFPGRM,B082K639S8,dusk to dawn led outdoor light bulb,1,kw,21,1,30179.26,0,818.52,-1.46,88,1,30179.26,200.88,0.65,-1.61,19,1.01,29798.66,40.37,19.73,-1.56,1,23,0,0,0,-2.62,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B08BJFPGRM,B082K639S8,outdoor light bulbs for porch lights,2,kw,49,1,4475.31,0,81.83,-1.83,98,1,4475.31,241.79,0.02,-1.98,36,1,4475.31,78.64,1.32,-1.95,1,46,0,0,0,-2.99,0.67,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B07MLB2L2F,B086Z6LCR2,br40 led light bulbs,1,kw,7,1,4920.19,0,122.61,0,23,1,4920.19,125.34,0.67,-0.97,6,1,4920.19,28.46,3.8,-0.93,1,6,0,0,0,-1.99,0.67,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B07MLB2L2F,B086Z6LCR2,br40 light bulbs,1,kw,8,1.07,720.51,0,20.4,-0.73,99,1.78,351.52,617.24,0,-1.15,8,1,789.69,39.85,0.61,-0.93,1,8,0,0,0,-1.98,0.67,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B07MLB2L2F,B086Z6LCR2,canned light bulbs,2,kw,19,1,1132.43,0,24.13,-1.73,98,6.66,82.49,594.39,0,-2.78,15,1,1132.43,79.73,0.32,-1.93,1,21,0,0,0,-2.98,0.67,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0CB722B5N,B01CQ2ZKZO,t8 led bulbs 4 foot,1,kw,10,1,7967.76,0,102.99,0,18,1,7967.76,132.17,0.58,-0.98,7,1,7967.76,46.64,1.98,-0.97,1,8,0,0,0,-1.99,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0CB722B5N,B01CQ2ZKZO,t8 led,1,kw,8,1.08,673.01,0,9.07,-0.89,31,1.02,726.64,233.31,0,-0.99,8,1,746.13,54.41,0.15,-0.97,1,9,0,0,0,-1.99,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,4 foot led bulbs,1,kw,38,1,846.45,0,8.37,-0.89,13,20.25,4.65,93.29,0,-1.98,27,1,846.45,202.19,0,-0.99,1,25,0,0,0,-1.99,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,fluorescent light bulbs 48 inch,2,kw,39,1,4750.27,0,47.68,-0.62,100,6,424.42,819.61,0,-1.96,32,1,4750.27,241.1,0.24,-1.59,1,24,0,0,0,-2.6,0.67,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,fluorescent light bulbs,2,kw,100,5.36,905.9,0,0.13,-1,100,45.78,27.9,819.61,0,-2.95,75,1,7650.4,577.17,0.04,-1.88,1,72,0,0,0,-2.98,0.67,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,led fluorescent tube replacement 4ft,3,sr_rc,15,1,2480.91,0,38.4,-0.61,55,1,2480.91,420.37,0.09,-1.58,11,1,2480.91,77.74,0.52,-1.57,1,11,0,0,0,-2.6,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,led replacement for fluorescent tubes,3,sr_rc,13,1,1028.45,0,16.28,0,48,1,1028.45,365.74,0,-0.99,11,1,1028.45,77.74,0.16,-0.97,1,13,0,0,0,-1.99,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,led fluorescent tube replacement,3,sr_rc,14,1,1131.78,0,16.53,0,55,1,1131.78,420.37,0,-0.99,12,1,1131.78,85.51,0.16,-0.97,1,14,0,0,0,-1.99,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,4 ft led light bulbs,4,sr_rc,41,1,1387.45,0,11.18,-0.83,69,15.58,21.56,529.95,0,-1.96,32,1.01,1370,241.1,0.1,-0.97,1,26,0,0,0,-1.99,0.67,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,4' led light bulbs,5,sr_rc,16,1,1065.69,0,13.91,0,55,1,1065.69,420.37,0,-0.99,13,1,1065.69,93.29,0.13,-0.97,1,10,0,0,0,-1.99,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,led tube lights 4ft,6,sr_rc,30,1,2998.23,0,36.57,-0.72,69,10,95.43,529.95,0,-2.56,25,1,2998.23,186.62,0.14,-1.69,1,19,0,0,0,-2.71,0.67,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0CB722B5N,B01CQ2ZKZO,led t8 bulbs 4ft,7,sr_rc,9,1,892.83,0,14.19,0,27,1,892.83,202.19,0,-0.99,7,1,892.83,46.64,0.33,-0.97,1,8,0,0,0,-1.99,0.67,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0C5JSMH9J,B09XY43435,br30 led bulb 3000k,1,kw,5,1,1676.05,0,53.16,-0.73,25,1,1676.05,69.2,0.64,-0.96,4,1,1676.05,8.63,5.59,-0.91,1,5,0,0,0,-1.99,0.64,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0C5JSMH9J,B09XY43435,r30 led bulb,2,kw,93,7.63,65.48,0,0.15,-1.78,77,42.28,2.22,223.27,0,-1.98,82,1,902.89,239.46,0.03,-0.97,1,54,0,0,0,-1.99,0.64,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DLXXRTSL,B086Z853PY,vanity light bulbs,1,kw,14,1,7632.28,0,197.23,-1.61,56,1,7632.28,425.86,0.22,-1.85,12,1.05,7149.76,84.67,2.21,-1.79,1,9,0,0,0,-2.87,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DLXXRTSL,B086Z853PY,led vanity light bulbs,1,kw,9,1,1038.47,0,33.3,-1.61,26,1,1038.47,192.66,0.15,-1.84,7,1,1038.47,46.17,0.73,-1.81,1,4,0,0,0,-2.87,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DLXXRTSL,B086Z853PY,vanity bulbs,1,kw,12,1,1541.13,0,41.57,-1.71,41,1,1541.13,308.82,0.1,-1.86,10,1,1541.13,69.27,0.62,-1.81,1,8,0,0,0,-2.87,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DLXXRTSL,B086Z853PY,vanity light bulbs for bathroom,1,kw,21,1,2097.34,0,58.96,-0.89,50,1,2097.34,378.89,0.09,-1.86,18,1,2097.34,130.91,0.45,-1.8,1,9,0,0,0,-2.88,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,vanity mirror light bulbs,1,kw,27,1,790.38,0,19.93,-1.59,87,8.63,22.32,680.28,0,-2.78,25,1,790.38,184.94,0.14,-1.79,1,13,0,0,0,-2.84,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,light bulbs for vanity mirror,1,kw,44,1,507.5,0,8.83,-1.48,8,23.46,0.76,53.87,0,-2.74,41,1,507.5,308.82,0,-1.73,1,25,0,0,0,-2.73,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DLXXRTSL,B086Z853PY,led edison bulb,2,kw,21,1,5286.93,0,155.99,-0.75,98,2.93,1278.11,829.86,0,-1.74,19,1,5286.93,138.63,1.1,-1.72,1,19,0,0,0,-2.74,0.63,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,vanity bulbs for bathroom,3,sr_rc,23,1.03,1785.92,0,40.69,-2.59,61,1.01,1832.98,465.22,0.07,-2.84,20,1,1857.31,146.34,0.26,-2.77,1,10,0,0,0,-3.85,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,round light bulbs,4,sr_rc,10,1,1528.55,0,43.56,-1.57,100,5.09,130.12,967.56,0,-3.17,9,1,1528.55,61.57,0.63,-2.5,1,11,0,0,0,-3.55,0.63,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,light bulbs for bathroom,5,sr_rc,30,1,1039.17,0,26.73,-0.78,90,1,1039.17,709.17,0,-1.77,26,1,1039.17,192.66,0.14,-1.66,1,24,0,0,0,-2.76,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,led bathroom light bulbs,5,sr_rc,19,1,687.32,0,20.14,-0.89,63,1,687.32,481.03,0,-1.88,17,1,687.32,123.2,0.16,-1.82,1,14,0,0,0,-2.87,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,light bulbs for bathroom above mirror,5,sr_rc,91,1,712.37,0,2.12,-2.59,98,32.41,3.75,829.86,0,-3.84,75,1,712.37,577.4,0,-2.85,1,49,0,0,0,-3.85,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,bathroom light bulbs over mirror,5,sr_rc,52,1,1771.8,0,24.66,-0.67,96,1,1771.8,784.13,0,-1.66,41,1,1771.8,308.82,0.09,-1.49,1,13,0,0,0,-2.65,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,dimmable light bulbs,6,sr_rc,73,1,15164.88,0,122.1,-1.48,100,7.81,1020.91,967.56,0,-1.74,57,1,15164.88,433.71,0.43,-1.63,1,40,0,0,0,-2.74,0.63,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,light bulbs daylight,7,sr_rc,27,1,5177.99,0,129.92,-0.75,100,5.98,498.75,967.56,0,-1.74,24,1,5177.99,177.21,0.72,-1.57,1,35,0,0,0,-2.74,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,decorative led light bulbs,8,sr_rc,100,24.35,6.26,0,0,-2.51,72,76.94,0.4,553,0,-2.79,100,4.48,62.36,967.56,0,-2.59,1,94,0,0,0,-2.78,0.63,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,60 watt light bulbs,9,sr_rc,100,108.22,44.1,0,0.02,-0.87,96,145.85,12.87,784.13,0,-1.91,100,81.65,86.45,967.56,0,-1.56,1,172,0,0,0,-1.91,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,e26 led bulb,10,sr_rc,23,99.17,4.1,0,0.14,-2.92,95,97.12,4.51,768.15,0,-3.08,95,38.41,39.13,768.15,0,-2.97,1,127,0,0,0,-3.09,0.63,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DLXXRTSL,B086Z853PY,light bulb base sizes chart,11,sr_rc,42,1,1348.55,0,23.95,-1.88,93,22.74,15.05,741.83,0,-3.82,35,1,1348.55,262.28,0.11,-2.76,1,43,0,0,0,-3.87,0.63,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0884HK3GW,B086Z7J4Z6,r20 led bulb,1,kw,5,1,799.46,0,65.97,0,40,1,799.46,227.1,0.11,-0.93,4,1,799.46,17.43,3.34,-0.82,1,3,0,0,0,-1.97,0.6,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0884HK3GW,B086Z7J4Z6,br20 led bulb,2,kw,2,1.13,308.61,0,23.98,-0.5,11,1.01,399.74,58.11,0.49,-1.44,2,1.07,351.3,5.81,3.77,-1.41,1,2,0,0,0,-2.47,0.6,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DYQ3LNC7,B086Z6XN7W,e26 edison bulb 60w led 3000k dimmable light bulbs,1,kw,5,1,404.5,0,25.95,-0.5,22,1,404.5,135.12,0.15,-1.48,4,1.05,376.87,19.29,1.09,-1.46,1,5,0,0,0,-2.49,0.57,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DYQ3LNC7,B086Z6XN7W,3000k edison led light bulbs,1,kw,6,1,489.74,0,34.22,0,31,1,489.74,193.11,0.14,-0.99,6,1,489.74,32.15,0.98,-0.97,1,7,0,0,0,-1.99,0.57,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DYQ3LNC7,B086Z6XN7W,3000k edison bulb,1,kw,8,1,456.46,0,26.41,-0.73,38,1,456.46,238.27,0.11,-0.99,7,1,456.46,38.59,0.67,-0.96,1,8,0,0,0,-1.99,0.57,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DYQ3LNC7,B086Z6XN7W,edison bulb,1,kw,80,57.59,8.15,0,0.11,-1.89,96,81.4,3.08,631.41,0,-1.97,96,24.65,35.4,631.41,0,-1.78,1,112,0,0,0,-1.99,0.57,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DYQ3LNC7,B086Z6XN7W,edison light bulbs,1,kw,100,8.18,99.86,0,0.07,-1.39,98,24.68,18.2,655.96,0,-1.88,66,1,1499.86,419.83,0.07,-0.97,1,59,0,0,0,-1.99,0.57,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DYQ3LNC7,B086Z6XN7W,st64 edison led bulb 60w,2,kw,2,1.12,275.67,0,18.61,-0.89,17,1,334.91,102.93,0.17,-0.98,2,1,334.91,6.43,2.96,-0.93,1,3,0,0,0,-1.99,0.57,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0F6KCTGG7,B0CZ4H77XH,4000k led light bulbs,1,kw,16,1,4302.53,0,151.84,-0.73,76,1,4302.53,76.46,0.57,-0.97,15,1,4302.53,14.1,9.94,-0.95,1,16,0,0,0,-1.99,0.57,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0F6KCTGG7,B0CZ4H77XH,cool white light bulbs,2,kw_sr_rc,100,7.82,126.87,0,0.05,-2.11,100,33.31,14.6,123.41,0,-2.54,86,1,1747.66,87.51,0.12,-1.56,1,80,0,0,0,-2.59,0.57,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0F6KCTGG7,B0CZ4H77XH,led lamp bulbs,3,sr_rc,93,58.43,1.73,0,0,-1.98,100,82.88,0.79,123.41,0,-1.99,100,5.31,52.13,123.41,0,-1.8,1,136,0,0,0,-1.99,0.57,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B08XZX42YB,B08D3KLYYY,goof ring,1,kw,4,1,631.49,0,30.95,-1.3,10,1,631.49,55.03,0.46,-1.53,3,1.05,567.03,12.22,2.01,-1.48,1,2,0,0,0,-2.55,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B08XZX42YB,B08D3KLYYY,goof rings,1,kw,3,1.11,426.47,0,21.96,-1.45,97,1,540.53,626.72,0,-1.61,3,1.1,435.78,12.22,1.75,-1.58,1,2,0,0,0,-2.6,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B08XZX42YB,B08D3KLYYY,goof rings for 6 inch recessed lights,1,kw,1,1,0,0,0,-1.98,1,1,0,0,0,-1.99,1,1,0,0,0,-1.98,1,1,0,0,0,-1.99,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B08XZX42YB,B08D3KLYYY,recessed lighting trims,2,kw,4,1,420.25,0,22.18,-0.83,51,1,420.25,306.88,0,-0.98,4,1,420.25,18.34,1.08,-0.95,1,3,0,0,0,-1.98,0.56,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B08XZX42YB,B08D3KLYYY,recessed light trim,2,kw,3,1.08,182.84,0,9.74,-0.97,25,1.01,212.58,146.89,0,-0.98,3,1,217.22,12.22,0.91,-0.96,1,2,0,0,0,-1.98,0.56,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B08XZX42YB,B08D3KLYYY,recessed light trim ring,2,kw,3,1.05,168.27,0,9.36,-0.99,20,1,187.4,116.24,0,-1.05,3,1,187.4,12.22,0.75,-1.03,1,2,0,0,0,-1.98,0.56,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B08XZX42YB,B08D3KLYYY,can light covers,3,sr_rc,5,1,316.91,0,14.37,-0.67,29,1,316.91,171.42,0.1,-1.64,5,1,316.91,24.45,0.55,-1.6,1,3,0,0,0,-2.65,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B08XZX42YB,B08D3KLYYY,recessed light covers,3,sr_rc,5,1,174.37,0,9.22,-0.13,35,1,174.37,208.27,0,-1.11,5,1,174.37,24.45,0.33,-1.08,1,4,0,0,0,-1.97,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B08XZX42YB,B08D3KLYYY,recessed light cover,3,sr_rc,4,1,384.24,0,18.65,0,53,1.01,377.88,319.26,0,-0.98,4,1,384.24,18.34,0.96,-0.88,1,3,0,0,0,-1.97,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B08XZX42YB,B08D3KLYYY,7 inch led recessed lighting,4,sr_rc,80,1,344.7,0,3.19,-2.77,6,62.58,0.02,30.57,0,-3.91,74,1,344.7,450.9,0,-2.89,1,63,0,0,0,-3.9,0.56,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B08XZX42YB,B08D3KLYYY,7 inch recessed led light,4,sr_rc,20,1,270.47,0,10.41,-1,6,12.59,0.47,30.57,0,-2.97,18,1,270.47,103.99,0.12,-1.88,1,13,0,0,0,-2.96,0.56,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH9JCBVT,B0CLT4WQ43,led edison bulb,1,kw,70,1,3268.61,0,57.77,-1.56,100,7.51,246.54,127.44,0,-1.65,51,1,3268.61,50.63,1.76,-1.63,1,65,0,0,0,-2.66,0.56,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH9JCBVT,B0CLT4WQ43,edison light bulb,1,kw_sr_rc,94,40.8,32.2,0,0.12,-1.81,100,61.73,14.28,127.44,0,-1.92,94,1,4559.76,98.89,0.17,-0.94,1,115,0,0,0,-1.98,0.56,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0DH9JCBVT,B0CLT4WQ43,75 watt led light bulbs daylight,2,kw,10,1,1233.32,0,56.84,0,53,1,1233.32,52.68,0.56,-0.97,9,1,1233.32,8.06,5.97,-0.93,1,10,0,0,0,-1.99,0.56,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH9JCBVT,B0CLT4WQ43,75 watt light bulbs,2,kw,94,26.87,36.32,0,0.13,-1.8,100,53.79,9.78,127.44,0,-1.94,92,1,2790.2,95.72,0.13,-0.98,1,95,0,0,0,-1.99,0.56,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH9JCBVT,B0CLT4WQ43,light bulbs 75 watt,2,kw,90,55.41,13.28,0,0.08,-1.9,100,81.6,5.16,127.44,0,-1.96,100,15.01,100.42,127.44,0,-1.49,1,122,0,0,0,-1.99,0.56,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH9JCBVT,B0CLT4WQ43,clear light bulbs,3,sr_rc,100,71.37,6.35,0,0,-2.51,100,93.46,3.33,127.44,0,-2.56,100,15.83,65.16,127.44,0,-2.24,1,149,0,0,0,-2.57,0.56,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH9JCBVT,B0CLT4WQ43,outdoor edison bulbs,4,sr_rc,86,86.69,2.12,0,0.03,-2.93,100,110.52,1.05,127.44,0,-2.99,100,41.21,8.38,127.44,0,-2.94,1,156,0,0,0,-2.98,0.56,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0DH9JCBVT,B0CLT4WQ43,edison bulbs outdoor,4,sr_rc,100,65.95,1.02,0,0,-3.84,100,94.85,0.41,127.44,0,-3.86,100,21.79,6.05,127.44,0,-3.82,1,139,0,0,0,-3.86,0.56,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0F6PD7TG9,B0D1PQRJB3,led can lights,1,kw,18,1,3692.51,0,59.84,-2.76,68,1,3692.51,68.41,0.34,-2.84,15,1,3692.51,14.13,4.12,-2.8,1,18,0,0,0,-3.86,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B0F6PD7TG9,B0D1PQRJB3,led can lights 6 inch,2,kw,22,1,1936.34,0,47.46,-1.76,75,1,1936.34,75.9,0.19,-1.9,19,1,1936.34,18.17,2.51,-1.86,1,24,0,0,0,-2.92,0.56,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0F6PD7TG9,B0D1PQRJB3,can lights 6 inch led,2,kw,46,1,543.07,0,8.75,-1.82,85,1,543.07,87.21,0.03,-1.89,35,1,543.07,34.4,0.34,-1.86,1,32,0,0,0,-2.92,0.56,2.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B0F6PD7TG9,B0D1PQRJB3,high hat lights,3,sr_rc,14,1,206.05,0,5.25,-2.12,70,1,206.05,70.53,0,-2.38,13,1,206.05,12.11,0.44,-2.32,1,13,0,0,0,-2.99,0.56,2.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
FALSE,B07MLB2L2F,B01N39VZZF,br40 65w indoor flood,1,kw,7,1,1801.8,0,36.27,-1,21,1,1801.8,113.93,0.23,-1.97,6,1,1801.8,28.46,1.12,-1.93,1,4,0,0,0,-2.99,0.55,1.1,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
TRUE,B07MLB2L2F,B01N39VZZF,br40 led light bulbs 3000k,2,kw,3,1,1084.72,0,28.93,0,15,1.04,1021.68,79.73,0.32,-0.97,3,1,1084.72,11.38,2.23,-0.93,1,4,0,0,0,-1.99,0.55,1.2,107,9f440b6d-b2d5-43eb-9f24-a23f7a88ec07
